Application_ID,Loan_ID,Customer_ID,Application_Date,Approval_Date,Loan_Purpose,Source_Channel,Processing_Fee,Approval_Status,Rejection_Reason
A040998,L040998,C040998,2022-02-04,2021-11-15,Home Renovation,Branch,1694,Approved,
A040999,L040999,C040999,2019-02-28,2024-06-26,Vehicle,Agent,3417,Approved,
A041000,L041000,C041000,2024-04-14,2023-06-03,Vehicle,Online,2456,Approved,
A041001,L041001,C041001,2021-05-01,2024-09-20,Business,Online,3761,Approved,
A041002,L041002,C041002,2019-02-24,2022-02-14,Business,Branch,1438,Approved,
A041003,L041003,C041003,2020-02-13,2022-05-27,Education,Branch,4940,Approved,
A041004,L041004,C041004,2024-05-09,2023-10-13,Home Renovation,Online,4864,Approved,
A041005,L041005,C041005,2020-03-13,2023-12-09,Home Renovation,Branch,8411,Approved,
A041006,L041006,C041006,2024-10-03,2023-12-22,Education,Branch,6649,Approved,
A041007,L041007,C041007,2022-09-07,2022-12-31,Business,Branch,949,Approved,
A041008,L041008,C041008,2019-06-03,2020-01-09,Personal,Online,2549,Approved,
A041009,L041009,C041009,2022-01-08,2021-11-10,Personal,Agent,717,Approved,
A041010,L041010,C041010,2019-08-27,2023-08-11,Business,Agent,3760,Approved,
A041011,L041011,C041011,2020-06-09,2021-12-18,Education,Online,7015,Approved,
A041012,L041012,C041012,2023-02-12,2023-04-03,Vehicle,Online,6638,Approved,
A041013,L041013,C041013,2021-01-15,2021-03-20,Business,Agent,2111,Approved,
A041014,L041014,C041014,2020-01-05,2023-11-22,Business,Branch,1667,Approved,
A041015,L041015,C041015,2023-03-21,2021-03-23,Personal,Branch,8172,Approved,
A041016,L041016,C041016,2020-01-16,2024-09-12,Personal,Branch,9517,Approved,
A041017,L041017,C041017,2021-08-22,2022-04-22,Personal,Agent,7401,Approved,
A041018,L041018,C041018,2021-03-18,2021-10-30,Business,Branch,6068,Approved,
A041019,L041019,C041019,2023-01-09,2020-12-24,Personal,Online,7457,Approved,
A041020,L041020,C041020,2021-01-31,2022-04-10,Vehicle,Online,9867,Approved,
A041021,L041021,C041021,2020-06-13,2022-10-21,Personal,Agent,3590,Approved,
A041022,L041022,C041022,2020-09-05,2021-06-19,Home Renovation,Online,9527,Approved,
A041023,L041023,C041023,2022-06-23,2022-07-25,Education,Agent,4454,Approved,
A041024,L041024,C041024,2023-06-03,2022-04-09,Education,Online,3603,Approved,
A041025,L041025,C041025,2019-11-06,2023-11-22,Vehicle,Online,9795,Approved,
A041026,L041026,C041026,2019-02-27,2024-06-16,Education,Online,3705,Approved,
A041027,L041027,C041027,2023-06-06,2024-05-20,Personal,Branch,8370,Approved,
A041028,L041028,C041028,2021-09-04,2020-10-01,Personal,Agent,3899,Approved,
A041029,L041029,C041029,2022-11-26,2022-09-20,Vehicle,Online,5678,Approved,
A041030,L041030,C041030,2024-02-25,2020-05-16,Home Renovation,Branch,9629,Approved,
A041031,L041031,C041031,2024-05-11,2021-03-23,Vehicle,Online,2717,Approved,
A041032,L041032,C041032,2020-11-22,2020-03-30,Business,Online,1672,Approved,
A041033,L041033,C041033,2019-08-30,2024-11-01,Vehicle,Branch,9920,Approved,
A041034,L041034,C041034,2022-11-12,2023-10-22,Vehicle,Branch,3591,Approved,
A041035,L041035,C041035,2024-04-17,2021-11-07,Business,Online,4860,Approved,
A041036,L041036,C041036,2024-01-29,2020-08-09,Personal,Branch,2167,Approved,
A041037,L041037,C041037,2024-09-04,2023-03-11,Vehicle,Agent,3813,Approved,
A041038,L041038,C041038,2023-08-12,2024-04-01,Business,Online,4469,Approved,
A041039,L041039,C041039,2020-11-18,2023-08-02,Personal,Online,2361,Approved,
A041040,L041040,C041040,2020-02-20,2020-09-24,Education,Branch,7785,Approved,
A041041,L041041,C041041,2020-10-25,2024-06-11,Education,Agent,2714,Approved,
A041042,L041042,C041042,2022-10-16,2020-10-02,Personal,Online,2558,Approved,
A041043,L041043,C041043,2020-08-15,2021-10-26,Business,Agent,4164,Approved,
A041044,L041044,C041044,2023-03-01,2023-04-22,Home Renovation,Agent,5928,Approved,
A041045,L041045,C041045,2020-08-15,2020-02-08,Vehicle,Agent,4874,Approved,
A041046,L041046,C041046,2022-10-18,2023-05-01,Education,Online,6753,Approved,
A041047,L041047,C041047,2021-12-17,2024-03-03,Home Renovation,Branch,6579,Approved,
A041048,L041048,C041048,2019-02-16,2024-05-16,Home Renovation,Branch,3843,Approved,
A041049,L041049,C041049,2019-09-21,2020-11-27,Home Renovation,Agent,3234,Approved,
A041050,L041050,C041050,2019-03-22,2020-12-25,Business,Online,9767,Approved,
A041051,L041051,C041051,2023-07-17,2020-05-24,Business,Online,5503,Approved,
A041052,L041052,C041052,2022-02-14,2022-08-17,Business,Online,8195,Approved,
A041053,L041053,C041053,2022-11-23,2024-07-17,Education,Branch,3921,Approved,
A041054,L041054,C041054,2021-01-17,2021-07-28,Vehicle,Branch,1131,Approved,
A041055,L041055,C041055,2021-12-07,2022-02-13,Home Renovation,Online,2748,Approved,
A041056,L041056,C041056,2024-12-18,2020-01-28,Business,Online,2674,Approved,
A041057,L041057,C041057,2019-02-20,2022-10-31,Business,Branch,1085,Approved,
A041058,L041058,C041058,2022-09-07,2024-12-09,Business,Online,5328,Approved,
A041059,L041059,C041059,2022-05-01,2021-12-30,Home Renovation,Branch,7816,Approved,
A041060,L041060,C041060,2020-09-03,2024-12-24,Home Renovation,Agent,8753,Approved,
A041061,L041061,C041061,2020-03-02,2020-12-26,Education,Branch,6372,Approved,
A041062,L041062,C041062,2020-09-25,2024-08-20,Personal,Online,5552,Approved,
A041063,L041063,C041063,2019-10-11,2022-11-19,Vehicle,Branch,1957,Approved,
A041064,L041064,C041064,2021-12-27,2023-11-27,Personal,Branch,8603,Approved,
A041065,L041065,C041065,2023-07-17,2020-11-16,Personal,Online,7013,Approved,
A041066,L041066,C041066,2020-08-26,2020-11-29,Business,Branch,1235,Approved,
A041067,L041067,C041067,2021-06-04,2020-07-09,Home Renovation,Branch,9695,Approved,
A041068,L041068,C041068,2019-04-05,2020-08-19,Vehicle,Branch,3998,Approved,
A041069,L041069,C041069,2020-01-16,2020-04-10,Vehicle,Branch,2608,Approved,
A041070,L041070,C041070,2020-07-15,2021-09-05,Personal,Agent,8700,Approved,
A041071,L041071,C041071,2023-02-04,2022-01-29,Education,Agent,2038,Approved,
A041072,L041072,C041072,2024-04-09,2024-12-24,Education,Branch,4042,Approved,
A041073,L041073,C041073,2020-08-29,2021-04-10,Education,Agent,2931,Approved,
A041074,L041074,C041074,2023-03-14,2024-10-07,Business,Agent,4321,Approved,
A041075,L041075,C041075,2024-05-20,2022-06-06,Education,Branch,6191,Approved,
A041076,L041076,C041076,2019-12-18,2022-11-05,Home Renovation,Agent,4280,Approved,
A041077,L041077,C041077,2023-11-25,2020-03-01,Education,Agent,5732,Approved,
A041078,L041078,C041078,2022-03-23,2024-09-30,Education,Online,8697,Approved,
A041079,L041079,C041079,2023-07-09,2021-02-18,Business,Online,2451,Approved,
A041080,L041080,C041080,2020-12-03,2024-12-30,Business,Online,1901,Approved,
A041081,L041081,C041081,2023-07-16,2023-02-08,Home Renovation,Agent,5563,Approved,
A041082,L041082,C041082,2020-08-14,2024-12-22,Education,Agent,9193,Approved,
A041083,L041083,C041083,2020-04-22,2023-02-19,Business,Online,6035,Approved,
A041084,L041084,C041084,2022-03-19,2020-01-23,Business,Branch,1061,Approved,
A041085,L041085,C041085,2020-05-30,2022-09-15,Education,Branch,7052,Approved,
A041086,L041086,C041086,2021-01-22,2024-11-06,Home Renovation,Online,6754,Approved,
A041087,L041087,C041087,2024-08-12,2023-09-10,Vehicle,Branch,8098,Approved,
A041088,L041088,C041088,2021-08-14,2022-05-01,Home Renovation,Agent,1535,Approved,
A041089,L041089,C041089,2022-02-03,2020-07-03,Vehicle,Branch,2140,Approved,
A041090,L041090,C041090,2020-10-26,2023-11-26,Education,Online,3417,Approved,
A041091,L041091,C041091,2023-10-20,2022-06-20,Personal,Agent,3134,Approved,
A041092,L041092,C041092,2023-01-10,2022-03-09,Education,Agent,4844,Approved,
A041093,L041093,C041093,2024-01-12,2022-05-18,Personal,Online,3142,Approved,
A041094,L041094,C041094,2021-02-15,2020-03-18,Home Renovation,Agent,1121,Approved,
A041095,L041095,C041095,2024-03-29,2022-12-31,Personal,Online,3689,Approved,
A041096,L041096,C041096,2020-03-30,2023-05-07,Vehicle,Branch,1128,Approved,
A041097,L041097,C041097,2024-11-16,2021-11-19,Education,Branch,516,Approved,
A041098,L041098,C041098,2022-12-23,2024-05-16,Business,Branch,5749,Approved,
A041099,L041099,C041099,2024-01-04,2024-03-24,Education,Branch,7026,Approved,
A041100,L041100,C041100,2020-02-20,2020-07-03,Personal,Agent,1722,Approved,
A041101,L041101,C041101,2022-09-23,2023-06-29,Education,Branch,606,Approved,
A041102,L041102,C041102,2023-05-23,2020-06-14,Personal,Agent,8294,Approved,
A041103,L041103,C041103,2024-08-08,2023-03-16,Education,Branch,7579,Approved,
A041104,L041104,C041104,2019-11-02,2020-08-04,Education,Branch,4056,Approved,
A041105,L041105,C041105,2023-02-21,2020-06-20,Business,Online,6617,Approved,
A041106,L041106,C041106,2023-04-11,2020-07-07,Education,Branch,957,Approved,
A041107,L041107,C041107,2024-06-26,2023-12-20,Home Renovation,Branch,1406,Approved,
A041108,L041108,C041108,2021-11-24,2023-03-21,Vehicle,Online,5420,Approved,
A041109,L041109,C041109,2022-10-15,2020-06-21,Education,Online,6039,Approved,
A041110,L041110,C041110,2020-12-26,2020-02-10,Business,Online,2496,Approved,
A041111,L041111,C041111,2019-08-17,2020-03-04,Business,Branch,4065,Approved,
A041112,L041112,C041112,2020-04-08,2022-07-28,Education,Online,3510,Approved,
A041113,L041113,C041113,2024-04-09,2023-12-26,Personal,Branch,8761,Approved,
A041114,L041114,C041114,2024-05-06,2023-03-30,Education,Branch,7258,Approved,
A041115,L041115,C041115,2023-07-24,2021-11-29,Home Renovation,Branch,7940,Approved,
A041116,L041116,C041116,2023-01-30,2022-05-07,Personal,Branch,2468,Approved,
A041117,L041117,C041117,2024-02-06,2024-03-17,Business,Agent,1639,Approved,
A041118,L041118,C041118,2024-02-22,2023-02-13,Vehicle,Branch,6067,Approved,
A041119,L041119,C041119,2023-03-21,2023-03-24,Business,Online,7687,Approved,
A041120,L041120,C041120,2020-04-24,2024-08-17,Home Renovation,Agent,8920,Approved,
A041121,L041121,C041121,2021-02-06,2022-08-24,Education,Online,8378,Approved,
A041122,L041122,C041122,2019-03-11,2021-12-22,Home Renovation,Branch,804,Approved,
A041123,L041123,C041123,2023-01-31,2020-10-01,Vehicle,Branch,7012,Approved,
A041124,L041124,C041124,2024-10-17,2020-04-06,Home Renovation,Branch,4878,Approved,
A041125,L041125,C041125,2019-11-15,2023-04-04,Vehicle,Branch,3817,Approved,
A041126,L041126,C041126,2022-06-11,2020-09-13,Business,Online,6351,Approved,
A041127,L041127,C041127,2019-01-30,2022-06-04,Vehicle,Agent,1974,Approved,
A041128,L041128,C041128,2021-10-16,2023-06-17,Home Renovation,Online,3308,Approved,
A041129,L041129,C041129,2024-02-02,2022-12-08,Business,Agent,5280,Approved,
A041130,L041130,C041130,2022-02-09,2021-12-06,Home Renovation,Branch,7073,Approved,
A041131,L041131,C041131,2023-08-06,2024-06-07,Vehicle,Agent,6653,Approved,
A041132,L041132,C041132,2023-02-05,2021-04-04,Business,Agent,6884,Approved,
A041133,L041133,C041133,2024-06-22,2024-12-05,Home Renovation,Branch,3096,Approved,
A041134,L041134,C041134,2023-07-08,2022-03-29,Vehicle,Branch,4498,Approved,
A041135,L041135,C041135,2024-12-07,2022-05-13,Vehicle,Branch,724,Approved,
A041136,L041136,C041136,2021-10-31,2022-12-25,Business,Online,602,Approved,
A041137,L041137,C041137,2023-07-02,2023-06-03,Education,Branch,5676,Approved,
A041138,L041138,C041138,2022-07-01,2022-03-18,Vehicle,Agent,6460,Approved,
A041139,L041139,C041139,2023-08-19,2021-02-11,Vehicle,Agent,3666,Approved,
A041140,L041140,C041140,2019-10-30,2021-04-26,Vehicle,Agent,1085,Approved,
A041141,L041141,C041141,2024-09-03,2023-10-05,Vehicle,Online,6209,Approved,
A041142,L041142,C041142,2019-03-05,2022-06-28,Vehicle,Branch,956,Approved,
A041143,L041143,C041143,2021-11-18,2023-10-04,Education,Branch,1409,Approved,
A041144,L041144,C041144,2020-05-18,2021-09-23,Education,Branch,541,Approved,
A041145,L041145,C041145,2019-08-12,2024-01-12,Education,Branch,2367,Approved,
A041146,L041146,C041146,2019-02-01,2021-06-12,Vehicle,Branch,1305,Approved,
A041147,L041147,C041147,2023-06-09,2023-03-05,Education,Online,7920,Approved,
A041148,L041148,C041148,2022-06-25,2020-07-06,Personal,Agent,7298,Approved,
A041149,L041149,C041149,2023-06-01,2020-04-29,Vehicle,Branch,6807,Approved,
A041150,L041150,C041150,2021-05-08,2024-06-10,Personal,Branch,5072,Approved,
A041151,L041151,C041151,2022-03-29,2024-04-06,Vehicle,Branch,5361,Approved,
A041152,L041152,C041152,2023-07-05,2021-04-05,Personal,Agent,1607,Approved,
A041153,L041153,C041153,2020-06-21,2024-12-29,Education,Branch,9008,Approved,
A041154,L041154,C041154,2023-11-20,2023-11-21,Business,Branch,6779,Approved,
A041155,L041155,C041155,2023-05-30,2021-11-12,Vehicle,Agent,1213,Approved,
A041156,L041156,C041156,2022-02-17,2020-07-05,Business,Branch,6296,Approved,
A041157,L041157,C041157,2023-03-27,2020-12-10,Personal,Agent,6261,Approved,
A041158,L041158,C041158,2024-02-10,2021-09-23,Education,Branch,7345,Approved,
A041159,L041159,C041159,2024-09-30,2021-09-29,Personal,Agent,9528,Approved,
A041160,L041160,C041160,2020-07-21,2020-03-25,Home Renovation,Branch,9192,Approved,
A041161,L041161,C041161,2020-06-12,2024-08-16,Vehicle,Online,2919,Approved,
A041162,L041162,C041162,2019-06-27,2021-04-20,Education,Online,6150,Approved,
A041163,L041163,C041163,2020-01-25,2022-09-03,Home Renovation,Online,2228,Approved,
A041164,L041164,C041164,2022-10-30,2023-07-08,Personal,Branch,6736,Approved,
A041165,L041165,C041165,2024-04-01,2023-05-16,Business,Online,4536,Approved,
A041166,L041166,C041166,2022-09-08,2021-01-15,Education,Online,7857,Approved,
A041167,L041167,C041167,2023-12-26,2024-07-24,Education,Branch,3089,Approved,
A041168,L041168,C041168,2021-06-22,2023-07-02,Personal,Online,9861,Approved,
A041169,L041169,C041169,2023-10-07,2022-08-31,Education,Online,4467,Approved,
A041170,L041170,C041170,2021-05-21,2024-01-11,Personal,Branch,1735,Approved,
A041171,L041171,C041171,2020-01-17,2021-07-21,Education,Branch,8740,Approved,
A041172,L041172,C041172,2024-04-19,2023-08-18,Personal,Online,4212,Approved,
A041173,L041173,C041173,2024-04-24,2020-05-19,Vehicle,Online,9143,Approved,
A041174,L041174,C041174,2023-03-30,2023-01-26,Education,Online,8900,Approved,
A041175,L041175,C041175,2022-07-20,2020-05-18,Home Renovation,Branch,926,Approved,
A041176,L041176,C041176,2022-06-17,2021-08-13,Business,Agent,5293,Approved,
A041177,L041177,C041177,2022-12-13,2022-01-17,Education,Agent,2321,Approved,
A041178,L041178,C041178,2024-01-03,2024-07-20,Personal,Agent,8351,Approved,
A041179,L041179,C041179,2023-04-05,2022-01-03,Personal,Online,3304,Approved,
A041180,L041180,C041180,2019-09-11,2023-11-27,Personal,Branch,3014,Approved,
A041181,L041181,C041181,2022-08-25,2022-07-28,Home Renovation,Agent,5316,Approved,
A041182,L041182,C041182,2021-11-07,2023-11-26,Vehicle,Agent,3935,Approved,
A041183,L041183,C041183,2019-03-18,2021-11-27,Home Renovation,Agent,8798,Approved,
A041184,L041184,C041184,2020-11-11,2024-06-30,Home Renovation,Agent,1822,Approved,
A041185,L041185,C041185,2022-07-10,2022-03-28,Education,Agent,7380,Approved,
A041186,L041186,C041186,2022-11-17,2020-01-16,Home Renovation,Agent,8965,Approved,
A041187,L041187,C041187,2024-04-05,2022-05-16,Business,Agent,8910,Approved,
A041188,L041188,C041188,2020-05-30,2020-07-07,Personal,Branch,2872,Approved,
A041189,L041189,C041189,2019-07-28,2021-05-06,Home Renovation,Online,9463,Approved,
A041190,L041190,C041190,2022-11-05,2020-07-04,Personal,Online,2967,Approved,
A041191,L041191,C041191,2019-07-31,2021-09-11,Personal,Online,6965,Approved,
A041192,L041192,C041192,2021-10-22,2021-02-23,Personal,Branch,9113,Approved,
A041193,L041193,C041193,2021-04-13,2024-02-15,Education,Online,2509,Approved,
A041194,L041194,C041194,2020-06-03,2021-01-12,Personal,Online,8721,Approved,
A041195,L041195,C041195,2022-09-05,2023-03-06,Personal,Agent,4369,Approved,
A041196,L041196,C041196,2021-10-25,2024-09-23,Home Renovation,Online,7251,Approved,
A041197,L041197,C041197,2021-04-22,2021-11-13,Vehicle,Online,7702,Approved,
A041198,L041198,C041198,2019-05-15,2023-08-24,Home Renovation,Agent,5393,Approved,
A041199,L041199,C041199,2024-08-08,2023-11-13,Vehicle,Online,7546,Approved,
A041200,L041200,C041200,2024-10-27,2022-09-12,Personal,Branch,2053,Approved,
A041201,L041201,C041201,2023-10-02,2024-05-18,Home Renovation,Online,1452,Approved,
A041202,L041202,C041202,2019-03-18,2021-07-05,Business,Branch,3925,Approved,
A041203,L041203,C041203,2021-04-25,2023-07-04,Home Renovation,Agent,1611,Approved,
A041204,L041204,C041204,2020-06-01,2022-06-07,Business,Branch,3008,Approved,
A041205,L041205,C041205,2019-10-25,2020-10-14,Education,Online,3335,Approved,
A041206,L041206,C041206,2019-12-20,2021-12-05,Business,Branch,947,Approved,
A041207,L041207,C041207,2024-09-29,2022-06-02,Vehicle,Online,2436,Approved,
A041208,L041208,C041208,2024-12-30,2020-01-03,Personal,Agent,8539,Approved,
A041209,L041209,C041209,2024-09-21,2024-09-03,Home Renovation,Online,3000,Approved,
A041210,L041210,C041210,2024-08-24,2024-10-26,Business,Agent,6226,Approved,
A041211,L041211,C041211,2021-12-10,2021-06-25,Education,Branch,6982,Approved,
A041212,L041212,C041212,2022-05-27,2021-08-13,Personal,Online,9353,Approved,
A041213,L041213,C041213,2020-10-21,2023-01-15,Personal,Branch,6097,Approved,
A041214,L041214,C041214,2023-05-22,2024-06-16,Personal,Branch,6418,Approved,
A041215,L041215,C041215,2019-04-07,2021-09-28,Education,Branch,8891,Approved,
A041216,L041216,C041216,2021-08-24,2023-10-24,Home Renovation,Online,8842,Approved,
A041217,L041217,C041217,2024-09-15,2022-09-21,Personal,Online,4122,Approved,
A041218,L041218,C041218,2022-06-06,2021-01-15,Home Renovation,Agent,3777,Approved,
A041219,L041219,C041219,2019-08-03,2024-06-05,Vehicle,Agent,4063,Approved,
A041220,L041220,C041220,2020-01-09,2020-10-22,Home Renovation,Branch,1188,Approved,
A041221,L041221,C041221,2021-02-24,2023-02-01,Home Renovation,Branch,3858,Approved,
A041222,L041222,C041222,2022-10-20,2021-10-05,Business,Agent,4109,Approved,
A041223,L041223,C041223,2021-07-17,2024-02-25,Home Renovation,Online,1545,Approved,
A041224,L041224,C041224,2022-02-07,2020-01-03,Personal,Branch,3531,Approved,
A041225,L041225,C041225,2023-03-07,2023-06-10,Education,Branch,2192,Approved,
A041226,L041226,C041226,2021-04-07,2023-04-06,Vehicle,Branch,6363,Approved,
A041227,L041227,C041227,2021-02-22,2022-02-13,Personal,Agent,7244,Approved,
A041228,L041228,C041228,2020-02-25,2023-07-09,Personal,Branch,5183,Approved,
A041229,L041229,C041229,2021-09-23,2023-09-06,Business,Online,4519,Approved,
A041230,L041230,C041230,2022-11-08,2020-01-04,Business,Agent,4186,Approved,
A041231,L041231,C041231,2023-12-20,2021-10-10,Education,Branch,5433,Approved,
A041232,L041232,C041232,2019-07-21,2021-05-12,Personal,Branch,5294,Approved,
A041233,L041233,C041233,2019-10-26,2021-10-08,Education,Branch,9889,Approved,
A041234,L041234,C041234,2019-10-03,2021-09-01,Education,Branch,9735,Approved,
A041235,L041235,C041235,2020-08-31,2020-02-05,Education,Agent,6754,Approved,
A041236,L041236,C041236,2022-09-06,2022-10-10,Education,Online,9633,Approved,
A041237,L041237,C041237,2024-12-29,2020-03-22,Vehicle,Online,2250,Approved,
A041238,L041238,C041238,2021-09-02,2021-06-07,Home Renovation,Online,5920,Approved,
A041239,L041239,C041239,2019-07-05,2024-02-27,Vehicle,Online,4327,Approved,
A041240,L041240,C041240,2019-10-16,2020-04-11,Vehicle,Online,5402,Approved,
A041241,L041241,C041241,2021-08-08,2024-01-19,Business,Branch,1882,Approved,
A041242,L041242,C041242,2024-09-14,2023-08-12,Home Renovation,Online,626,Approved,
A041243,L041243,C041243,2022-08-28,2022-04-16,Personal,Online,6652,Approved,
A041244,L041244,C041244,2022-09-14,2023-05-10,Vehicle,Online,1046,Approved,
A041245,L041245,C041245,2023-06-11,2022-08-01,Vehicle,Online,1737,Approved,
A041246,L041246,C041246,2021-12-29,2023-04-29,Business,Online,971,Approved,
A041247,L041247,C041247,2024-09-04,2021-07-25,Education,Branch,8435,Approved,
A041248,L041248,C041248,2022-05-18,2020-09-04,Personal,Agent,1912,Approved,
A041249,L041249,C041249,2023-03-27,2022-11-18,Home Renovation,Branch,2064,Approved,
A041250,L041250,C041250,2021-01-26,2020-06-14,Vehicle,Branch,7382,Approved,
A041251,L041251,C041251,2023-01-03,2023-08-11,Personal,Online,963,Approved,
A041252,L041252,C041252,2023-06-27,2024-09-19,Personal,Agent,2521,Approved,
A041253,L041253,C041253,2023-12-09,2022-11-20,Personal,Agent,6839,Approved,
A041254,L041254,C041254,2019-01-29,2021-11-23,Vehicle,Agent,7400,Approved,
A041255,L041255,C041255,2022-02-09,2021-02-23,Business,Agent,1476,Approved,
A041256,L041256,C041256,2021-09-13,2023-05-20,Home Renovation,Online,5541,Approved,
A041257,L041257,C041257,2020-06-27,2024-06-22,Education,Branch,4102,Approved,
A041258,L041258,C041258,2023-09-22,2022-09-11,Personal,Online,6775,Approved,
A041259,L041259,C041259,2020-03-29,2023-06-14,Business,Agent,5728,Approved,
A041260,L041260,C041260,2023-07-24,2023-05-29,Vehicle,Branch,4165,Approved,
A041261,L041261,C041261,2020-05-22,2021-10-25,Home Renovation,Online,7999,Approved,
A041262,L041262,C041262,2021-06-16,2020-10-15,Home Renovation,Agent,2256,Approved,
A041263,L041263,C041263,2019-02-24,2024-08-26,Vehicle,Agent,6706,Approved,
A041264,L041264,C041264,2020-07-23,2022-01-15,Personal,Branch,7806,Approved,
A041265,L041265,C041265,2019-10-17,2023-12-07,Education,Agent,9567,Approved,
A041266,L041266,C041266,2024-04-09,2024-01-07,Home Renovation,Branch,9659,Approved,
A041267,L041267,C041267,2024-04-17,2024-11-08,Personal,Branch,2195,Approved,
A041268,L041268,C041268,2023-12-03,2022-06-01,Home Renovation,Agent,795,Approved,
A041269,L041269,C041269,2023-10-19,2022-11-10,Personal,Agent,4939,Approved,
A041270,L041270,C041270,2022-07-30,2023-01-20,Education,Online,9002,Approved,
A041271,L041271,C041271,2019-01-18,2020-02-04,Vehicle,Online,4089,Approved,
A041272,L041272,C041272,2023-08-25,2022-11-09,Home Renovation,Agent,5223,Approved,
A041273,L041273,C041273,2023-01-12,2022-04-04,Vehicle,Branch,6171,Approved,
A041274,L041274,C041274,2023-04-11,2024-10-12,Home Renovation,Online,4407,Approved,
A041275,L041275,C041275,2020-01-09,2021-02-25,Business,Branch,9839,Approved,
A041276,L041276,C041276,2019-08-14,2022-09-22,Home Renovation,Agent,7800,Approved,
A041277,L041277,C041277,2020-11-21,2023-02-13,Education,Branch,6513,Approved,
A041278,L041278,C041278,2019-11-18,2023-06-05,Education,Online,6019,Approved,
A041279,L041279,C041279,2021-11-21,2023-10-18,Personal,Branch,8090,Approved,
A041280,L041280,C041280,2019-02-06,2020-11-24,Vehicle,Online,6193,Approved,
A041281,L041281,C041281,2024-12-22,2023-02-15,Vehicle,Agent,3716,Approved,
A041282,L041282,C041282,2022-05-18,2022-06-20,Personal,Branch,4277,Approved,
A041283,L041283,C041283,2024-11-28,2020-08-23,Education,Branch,4306,Approved,
A041284,L041284,C041284,2022-03-22,2021-10-07,Personal,Agent,4341,Approved,
A041285,L041285,C041285,2019-09-08,2022-09-22,Vehicle,Agent,4453,Approved,
A041286,L041286,C041286,2024-07-20,2024-11-24,Personal,Agent,749,Approved,
A041287,L041287,C041287,2022-10-08,2020-06-10,Personal,Agent,7740,Approved,
A041288,L041288,C041288,2021-11-17,2024-08-06,Vehicle,Agent,8714,Approved,
A041289,L041289,C041289,2024-07-02,2024-10-30,Home Renovation,Agent,2296,Approved,
A041290,L041290,C041290,2022-02-18,2024-04-17,Personal,Online,3929,Approved,
A041291,L041291,C041291,2021-03-24,2024-10-19,Business,Branch,675,Approved,
A041292,L041292,C041292,2022-01-03,2021-02-23,Business,Agent,2082,Approved,
A041293,L041293,C041293,2019-02-23,2020-10-30,Education,Agent,9384,Approved,
A041294,L041294,C041294,2019-11-01,2020-08-15,Business,Agent,2630,Approved,
A041295,L041295,C041295,2020-11-24,2021-12-05,Vehicle,Online,4265,Approved,
A041296,L041296,C041296,2020-06-20,2021-09-16,Home Renovation,Branch,3125,Approved,
A041297,L041297,C041297,2020-03-19,2020-02-10,Business,Agent,9501,Approved,
A041298,L041298,C041298,2023-01-22,2020-11-06,Education,Agent,8737,Approved,
A041299,L041299,C041299,2019-11-25,2024-06-19,Vehicle,Branch,8164,Approved,
A041300,L041300,C041300,2020-03-22,2023-06-22,Personal,Online,7277,Approved,
A041301,L041301,C041301,2024-07-05,2024-01-19,Education,Branch,5517,Approved,
A041302,L041302,C041302,2024-03-18,2022-04-17,Vehicle,Branch,9750,Approved,
A041303,L041303,C041303,2023-02-17,2022-01-07,Personal,Online,4999,Approved,
A041304,L041304,C041304,2023-12-15,2023-05-20,Home Renovation,Online,4569,Approved,
A041305,L041305,C041305,2019-07-17,2023-04-20,Business,Online,3538,Approved,
A041306,L041306,C041306,2023-06-14,2024-08-13,Personal,Online,5050,Approved,
A041307,L041307,C041307,2021-04-13,2024-10-15,Home Renovation,Agent,6643,Approved,
A041308,L041308,C041308,2022-07-13,2021-06-28,Vehicle,Agent,1746,Approved,
A041309,L041309,C041309,2021-08-07,2020-05-30,Education,Agent,8535,Approved,
A041310,L041310,C041310,2024-03-26,2020-07-17,Home Renovation,Agent,1928,Approved,
A041311,L041311,C041311,2020-09-04,2020-09-09,Personal,Branch,9463,Approved,
A041312,L041312,C041312,2024-02-26,2020-02-17,Vehicle,Online,6567,Approved,
A041313,L041313,C041313,2024-12-22,2021-08-11,Home Renovation,Branch,2467,Approved,
A041314,L041314,C041314,2024-07-15,2023-01-16,Vehicle,Branch,5651,Approved,
A041315,L041315,C041315,2021-01-08,2024-12-07,Education,Branch,9672,Approved,
A041316,L041316,C041316,2023-11-15,2021-09-01,Business,Online,8392,Approved,
A041317,L041317,C041317,2021-04-15,2022-05-24,Business,Agent,5019,Approved,
A041318,L041318,C041318,2021-01-26,2020-06-20,Business,Online,7273,Approved,
A041319,L041319,C041319,2022-09-11,2023-05-09,Business,Branch,9112,Approved,
A041320,L041320,C041320,2020-06-02,2024-10-01,Personal,Branch,1032,Approved,
A041321,L041321,C041321,2021-03-31,2022-06-25,Personal,Agent,4007,Approved,
A041322,L041322,C041322,2020-05-03,2024-09-08,Personal,Online,6143,Approved,
A041323,L041323,C041323,2020-11-24,2022-05-14,Education,Branch,920,Approved,
A041324,L041324,C041324,2020-12-28,2023-06-21,Business,Branch,4175,Approved,
A041325,L041325,C041325,2022-09-04,2021-06-14,Education,Branch,6009,Approved,
A041326,L041326,C041326,2021-08-25,2022-11-04,Business,Branch,5850,Approved,
A041327,L041327,C041327,2021-08-02,2021-08-23,Vehicle,Branch,1713,Approved,
